t,lane,intersection,present,waiting,departures
2668,:intersection_1_1_14_0,NA,0,,0
2668,:intersection_1_1_14_1,NA,0,,0
2668,:intersection_1_1_2_0,NA,1,,0
2668,:intersection_1_1_2_1,NA,0,,0
2668,:intersection_1_1_4_0,NA,0,,0
2668,:intersection_1_1_4_1,NA,0,,0
2668,:intersection_1_1_6_0,NA,0,,0
2668,:intersection_1_1_6_1,NA,0,,0
2668,:intersection_1_1_8_0,NA,0,,0
2668,:intersection_1_1_8_1,NA,0,,0
2668,:intersection_1_2_0_0,NA,0,,0
2668,:intersection_2_1_0_0,NA,0,,0
2668,road_0_1_0_0,intersection_1_1,26,20.0,0
2668,road_0_1_0_1,intersection_1_1,0,0.0,0
2668,road_1_0_1_0,intersection_1_1,30,20.0,0
2668,road_1_0_1_1,intersection_1_1,4,1.0,0
2668,road_1_1_0_0,NA,1,0.0,0
2668,road_1_1_0_1,NA,0,0.0,0
2668,road_1_1_1_0,NA,5,0.0,0
2668,road_1_1_1_1,NA,2,0.0,0
2668,road_1_1_2_0,NA,0,0.0,0
2668,road_1_1_2_1,NA,0,0.0,0
2668,road_1_1_3_0,NA,4,0.0,0
2668,road_1_1_3_1,NA,3,0.0,0
2668,road_1_2_3_0,intersection_1_1,7,2.0,0
2668,road_1_2_3_1,intersection_1_1,19,19.0,0
2668,road_2_1_2_0,intersection_1_1,5,1.0,0
2668,road_2_1_2_1,intersection_1_1,21,20.0,0
2668,:intersection_0_1_0_0,NA,0,,0
2668,:intersection_1_0_0_0,NA,0,,0
2668,:intersection_1_1_0_0,NA,0,,0
2668,:intersection_1_1_0_1,NA,0,,0
2668,:intersection_1_1_10_0,NA,1,,0
2668,:intersection_1_1_10_1,NA,0,,0
2668,:intersection_1_1_12_0,NA,0,,0
2668,:intersection_1_1_12_1,NA,0,,0
2668,:intersection_1_1_14_0,NA,0,,0
2668,:intersection_1_1_14_1,NA,0,,0
2668,:intersection_1_1_2_0,NA,1,,0
2668,:intersection_1_1_2_1,NA,0,,0
2668,:intersection_1_1_4_0,NA,0,,0
2668,:intersection_1_1_4_1,NA,0,,0
2668,:intersection_1_1_6_0,NA,0,,0
2668,:intersection_1_1_6_1,NA,0,,0
2668,:intersection_1_1_8_0,NA,0,,0
2668,:intersection_1_1_8_1,NA,0,,0
2668,:intersection_1_2_0_0,NA,0,,0
2668,:intersection_2_1_0_0,NA,0,,0
2668,road_0_1_0_0,intersection_1_1,26,20.0,0
2668,road_0_1_0_1,intersection_1_1,0,0.0,0
2668,road_1_0_1_0,intersection_1_1,30,20.0,0
2668,road_1_0_1_1,intersection_1_1,4,1.0,0
2668,road_1_1_0_0,NA,1,0.0,0
2668,road_1_1_0_1,NA,0,0.0,0
2668,road_1_1_1_0,NA,5,0.0,0
2668,road_1_1_1_1,NA,2,0.0,0
2668,road_1_1_2_0,NA,0,0.0,0
2668,road_1_1_2_1,NA,0,0.0,0
2668,road_1_1_3_0,NA,4,0.0,0
2668,road_1_1_3_1,NA,3,0.0,0
2668,road_1_2_3_0,intersection_1_1,7,2.0,0
2668,road_1_2_3_1,intersection_1_1,19,19.0,0
2668,road_2_1_2_0,intersection_1_1,5,1.0,0
2668,road_2_1_2_1,intersection_1_1,21,20.0,0
2669,:intersection_0_1_0_0,NA,0,,0
2669,:intersection_1_0_0_0,NA,0,,0
2669,:intersection_1_1_0_0,NA,0,,0
2669,:intersection_1_1_0_1,NA,0,,0
2669,:intersection_1_1_10_0,NA,2,,0
2669,:intersection_1_1_10_1,NA,0,,0
2669,:intersection_1_1_12_0,NA,0,,0
2669,:intersection_1_1_12_1,NA,0,,0
2669,:intersection_1_1_14_0,NA,0,,0
2669,:intersection_1_1_14_1,NA,0,,0
2669,:intersection_1_1_2_0,NA,2,,0
2669,:intersection_1_1_2_1,NA,0,,0
2669,:intersection_1_1_4_0,NA,0,,0
2669,:intersection_1_1_4_1,NA,0,,0
2669,:intersection_1_1_6_0,NA,0,,0
2669,:intersection_1_1_6_1,NA,0,,0
2669,:intersection_1_1_8_0,NA,0,,0
2669,:intersection_1_1_8_1,NA,0,,0
2669,:intersection_1_2_0_0,NA,0,,0
2669,:intersection_2_1_0_0,NA,0,,0
2669,road_0_1_0_0,intersection_1_1,26,20.0,0
2669,road_0_1_0_1,intersection_1_1,0,0.0,0
2669,road_1_0_1_0,intersection_1_1,31,20.0,0
2669,road_1_0_1_1,intersection_1_1,3,0.0,1
2669,road_1_1_0_0,NA,1,0.0,0
2669,road_1_1_0_1,NA,0,0.0,0
2669,road_1_1_1_0,NA,5,0.0,0
2669,road_1_1_1_1,NA,2,0.0,0
2669,road_1_1_2_0,NA,0,0.0,0
2669,road_1_1_2_1,NA,0,0.0,0
2669,road_1_1_3_0,NA,4,0.0,0
2669,road_1_1_3_1,NA,3,0.0,0
2669,road_1_2_3_0,intersection_1_1,7,2.0,0
2669,road_1_2_3_1,intersection_1_1,18,18.0,1
2669,road_2_1_2_0,intersection_1_1,5,1.0,0
2669,road_2_1_2_1,intersection_1_1,21,20.0,0
2669,:intersection_0_1_0_0,NA,0,,0
2669,:intersection_1_0_0_0,NA,0,,0
2669,:intersection_1_1_0_0,NA,0,,0
2669,:intersection_1_1_0_1,NA,0,,0
2669,:intersection_1_1_10_0,NA,2,,0
2669,:intersection_1_1_10_1,NA,0,,0
2669,:intersection_1_1_12_0,NA,0,,0
2669,:intersection_1_1_12_1,NA,0,,0
2669,:intersection_1_1_14_0,NA,0,,0
2669,:intersection_1_1_14_1,NA,0,,0
2669,:intersection_1_1_2_0,NA,2,,0
2669,:intersection_1_1_2_1,NA,0,,0
2669,:intersection_1_1_4_0,NA,0,,0
2669,:intersection_1_1_4_1,NA,0,,0
2669,:intersection_1_1_6_0,NA,0,,0
2669,:intersection_1_1_6_1,NA,0,,0
2669,:intersection_1_1_8_0,NA,0,,0
2669,:intersection_1_1_8_1,NA,0,,0
2669,:intersection_1_2_0_0,NA,0,,0
2669,:intersection_2_1_0_0,NA,0,,0
2669,road_0_1_0_0,intersection_1_1,26,20.0,0
2669,road_0_1_0_1,intersection_1_1,0,0.0,0
2669,road_1_0_1_0,intersection_1_1,31,20.0,0
2669,road_1_0_1_1,intersection_1_1,3,0.0,1
2669,road_1_1_0_0,NA,1,0.0,0
2669,road_1_1_0_1,NA,0,0.0,0
2669,road_1_1_1_0,NA,5,0.0,0
2669,road_1_1_1_1,NA,2,0.0,0
2669,road_1_1_2_0,NA,0,0.0,0
2669,road_1_1_2_1,NA,0,0.0,0
2669,road_1_1_3_0,NA,4,0.0,0
2669,road_1_1_3_1,NA,3,0.0,0
2669,road_1_2_3_0,intersection_1_1,7,2.0,0
2669,road_1_2_3_1,intersection_1_1,18,18.0,1
2669,road_2_1_2_0,intersection_1_1,5,1.0,0
2669,road_2_1_2_1,intersection_1_1,21,20.0,0
2670,:intersection_0_1_0_0,NA,0,,0
2670,:intersection_1_0_0_0,NA,0,,0
2670,:intersection_1_1_0_0,NA,0,,0
2670,:intersection_1_1_0_1,NA,0,,0
2670,:intersection_1_1_10_0,NA,1,,1
2670,:intersection_1_1_10_1,NA,0,,0
2670,:intersection_1_1_12_0,NA,0,,0
2670,:intersection_1_1_12_1,NA,0,,0
2670,:intersection_1_1_14_0,NA,0,,0
2670,:intersection_1_1_14_1,NA,0,,0
2670,:intersection_1_1_2_0,NA,1,,1
2670,:intersection_1_1_2_1,NA,0,,0
2670,:intersection_1_1_4_0,NA,0,,0
2670,:intersection_1_1_4_1,NA,0,,0
2670,:intersection_1_1_6_0,NA,0,,0
2670,:intersection_1_1_6_1,NA,0,,0
2670,:intersection_1_1_8_0,NA,0,,0
2670,:intersection_1_1_8_1,NA,0,,0
2670,:intersection_1_2_0_0,NA,0,,0
2670,:intersection_2_1_0_0,NA,0,,0
2670,road_0_1_0_0,intersection_1_1,26,20.0,0
2670,road_0_1_0_1,intersection_1_1,0,0.0,0
2670,road_1_0_1_0,intersection_1_1,31,20.0,0
2670,road_1_0_1_1,intersection_1_1,3,0.0,0
2670,road_1_1_0_0,NA,2,0.0,0
2670,road_1_1_0_1,NA,0,0.0,0
2670,road_1_1_1_0,NA,5,0.0,0
2670,road_1_1_1_1,NA,2,0.0,0
2670,road_1_1_2_0,NA,1,0.0,0
2670,road_1_1_2_1,NA,0,0.0,0
2670,road_1_1_3_0,NA,4,0.0,0
2670,road_1_1_3_1,NA,3,0.0,0
2670,road_1_2_3_0,intersection_1_1,7,2.0,0
2670,road_1_2_3_1,intersection_1_1,18,18.0,0
2670,road_2_1_2_0,intersection_1_1,5,1.0,0
2670,road_2_1_2_1,intersection_1_1,21,20.0,0
2670,:intersection_0_1_0_0,NA,0,,0
2670,:intersection_1_0_0_0,NA,0,,0
2670,:intersection_1_1_0_0,NA,0,,0
2670,:intersection_1_1_0_1,NA,0,,0
2670,:intersection_1_1_10_0,NA,1,,1
2670,:intersection_1_1_10_1,NA,0,,0
2670,:intersection_1_1_12_0,NA,0,,0
2670,:intersection_1_1_12_1,NA,0,,0
2670,:intersection_1_1_14_0,NA,0,,0
2670,:intersection_1_1_14_1,NA,0,,0
2670,:intersection_1_1_2_0,NA,1,,1
2670,:intersection_1_1_2_1,NA,0,,0
2670,:intersection_1_1_4_0,NA,0,,0
2670,:intersection_1_1_4_1,NA,0,,0
2670,:intersection_1_1_6_0,NA,0,,0
2670,:intersection_1_1_6_1,NA,0,,0
2670,:intersection_1_1_8_0,NA,0,,0
2670,:intersection_1_1_8_1,NA,0,,0
2670,:intersection_1_2_0_0,NA,0,,0
2670,:intersection_2_1_0_0,NA,0,,0
2670,road_0_1_0_0,intersection_1_1,26,20.0,0
2670,road_0_1_0_1,intersection_1_1,0,0.0,0
2670,road_1_0_1_0,intersection_1_1,31,20.0,0
2670,road_1_0_1_1,intersection_1_1,3,0.0,0
2670,road_1_1_0_0,NA,2,0.0,0
2670,road_1_1_0_1,NA,0,0.0,0
2670,road_1_1_1_0,NA,5,0.0,0
2670,road_1_1_1_1,NA,2,0.0,0
2670,road_1_1_2_0,NA,1,0.0,0
2670,road_1_1_2_1,NA,0,0.0,0
2670,road_1_1_3_0,NA,4,0.0,0
2670,road_1_1_3_1,NA,3,0.0,0
2670,road_1_2_3_0,intersection_1_1,7,2.0,0
2670,road_1_2_3_1,intersection_1_1,18,18.0,0
2670,road_2_1_2_0,intersection_1_1,5,1.0,0
2670,road_2_1_2_1,intersection_1_1,21,20.0,0
2671,:intersection_0_1_0_0,NA,0,,0
2671,:intersection_1_0_0_0,NA,0,,0
2671,:intersection_1_1_0_0,NA,0,,0
2671,:intersection_1_1_0_1,NA,0,,0
2671,:intersection_1_1_10_0,NA,1,,0
2671,:intersection_1_1_10_1,NA,0,,0
2671,:intersection_1_1_12_0,NA,0,,0
2671,:intersection_1_1_12_1,NA,0,,0
2671,:intersection_1_1_14_0,NA,0,,0
2671,:intersection_1_1_14_1,NA,0,,0
2671,:intersection_1_1_2_0,NA,1,,0
2671,:intersection_1_1_2_1,NA,0,,0
2671,:intersection_1_1_4_0,NA,0,,0
2671,:intersection_1_1_4_1,NA,0,,0
2671,:intersection_1_1_6_0,NA,0,,0
2671,:intersection_1_1_6_1,NA,0,,0
2671,:intersection_1_1_8_0,NA,0,,0
2671,:intersection_1_1_8_1,NA,0,,0
2671,:intersection_1_2_0_0,NA,0,,0
2671,:intersection_2_1_0_0,NA,0,,0
2671,road_0_1_0_0,intersection_1_1,26,20.0,0
2671,road_0_1_0_1,intersection_1_1,0,0.0,0
2671,road_1_0_1_0,intersection_1_1,31,20.0,0
2671,road_1_0_1_1,intersection_1_1,3,0.0,0
2671,road_1_1_0_0,NA,2,0.0,0
2671,road_1_1_0_1,NA,0,0.0,0
2671,road_1_1_1_0,NA,5,0.0,0
2671,road_1_1_1_1,NA,2,0.0,0
2671,road_1_1_2_0,NA,1,0.0,0
2671,road_1_1_2_1,NA,0,0.0,0
2671,road_1_1_3_0,NA,4,0.0,0
2671,road_1_1_3_1,NA,3,0.0,0
2671,road_1_2_3_0,intersection_1_1,7,3.0,0
2671,road_1_2_3_1,intersection_1_1,18,18.0,0
2671,road_2_1_2_0,intersection_1_1,6,1.0,0
2671,road_2_1_2_1,intersection_1_1,21,20.0,0
2671,:intersection_0_1_0_0,NA,0,,0
2671,:intersection_1_0_0_0,NA,0,,0
2671,:intersection_1_1_0_0,NA,0,,0
2671,:intersection_1_1_0_1,NA,0,,0
2671,:intersection_1_1_10_0,NA,1,,0
2671,:intersection_1_1_10_1,NA,0,,0
2671,:intersection_1_1_12_0,NA,0,,0
2671,:intersection_1_1_12_1,NA,0,,0
2671,:intersection_1_1_14_0,NA,0,,0
2671,:intersection_1_1_14_1,NA,0,,0
2671,:intersection_1_1_2_0,NA,1,,0
2671,:intersection_1_1_2_1,NA,0,,0
2671,:intersection_1_1_4_0,NA,0,,0
2671,:intersection_1_1_4_1,NA,0,,0
2671,:intersection_1_1_6_0,NA,0,,0
2671,:intersection_1_1_6_1,NA,0,,0
2671,:intersection_1_1_8_0,NA,0,,0
2671,:intersection_1_1_8_1,NA,0,,0
2671,:intersection_1_2_0_0,NA,0,,0
2671,:intersection_2_1_0_0,NA,0,,0
2671,road_0_1_0_0,intersection_1_1,26,20.0,0
2671,road_0_1_0_1,intersection_1_1,0,0.0,0
2671,road_1_0_1_0,intersection_1_1,31,20.0,0
2671,road_1_0_1_1,intersection_1_1,3,0.0,0
2671,road_1_1_0_0,NA,2,0.0,0
2671,road_1_1_0_1,NA,0,0.0,0
2671,road_1_1_1_0,NA,5,0.0,0
2671,road_1_1_1_1,NA,2,0.0,0
2671,road_1_1_2_0,NA,1,0.0,0
2671,road_1_1_2_1,NA,0,0.0,0
2671,road_1_1_3_0,NA,4,0.0,0
2671,road_1_1_3_1,NA,3,0.0,0
2671,road_1_2_3_0,intersection_1_1,7,3.0,0
2671,road_1_2_3_1,intersection_1_1,18,18.0,0
2671,road_2_1_2_0,intersection_1_1,6,1.0,0
2671,road_2_1_2_1,intersection_1_1,21,20.0,0
2672,:intersection_0_1_0_0,NA,0,,0
2672,:intersection_1_0_0_0,NA,0,,0
2672,:intersection_1_1_0_0,NA,0,,0
2672,:intersection_1_1_0_1,NA,0,,0
2672,:intersection_1_1_10_0,NA,0,,1
2672,:intersection_1_1_10_1,NA,0,,0
2672,:intersection_1_1_12_0,NA,0,,0
2672,:intersection_1_1_12_1,NA,0,,0
2672,:intersection_1_1_14_0,NA,0,,0
2672,:intersection_1_1_14_1,NA,0,,0
2672,:intersection_1_1_2_0,NA,0,,1
2672,:intersection_1_1_2_1,NA,0,,0
2672,:intersection_1_1_4_0,NA,0,,0
2672,:intersection_1_1_4_1,NA,0,,0
2672,:intersection_1_1_6_0,NA,0,,0
2672,:intersection_1_1_6_1,NA,0,,0
2672,:intersection_1_1_8_0,NA,0,,0
2672,:intersection_1_1_8_1,NA,0,,0
2672,:intersection_1_2_0_0,NA,0,,0
2672,:intersection_2_1_0_0,NA,0,,0
2672,road_0_1_0_0,intersection_1_1,26,20.0,0
2672,road_0_1_0_1,intersection_1_1,0,0.0,0
2672,road_1_0_1_0,intersection_1_1,31,20.0,0
2672,road_1_0_1_1,intersection_1_1,3,0.0,0
2672,road_1_1_0_0,NA,3,0.0,0
2672,road_1_1_0_1,NA,0,0.0,0
2672,road_1_1_1_0,NA,5,0.0,0
2672,road_1_1_1_1,NA,2,0.0,0
2672,road_1_1_2_0,NA,2,0.0,0
2672,road_1_1_2_1,NA,0,0.0,0
2672,road_1_1_3_0,NA,4,0.0,0
2672,road_1_1_3_1,NA,3,0.0,0
2672,road_1_2_3_0,intersection_1_1,8,3.0,0
2672,road_1_2_3_1,intersection_1_1,18,18.0,0
2672,road_2_1_2_0,intersection_1_1,6,1.0,0
2672,road_2_1_2_1,intersection_1_1,21,20.0,0
2672,:intersection_0_1_0_0,NA,0,,0
2672,:intersection_1_0_0_0,NA,0,,0
2672,:intersection_1_1_0_0,NA,0,,0
2672,:intersection_1_1_0_1,NA,0,,0
2672,:intersection_1_1_10_0,NA,0,,1
2672,:intersection_1_1_10_1,NA,0,,0
2672,:intersection_1_1_12_0,NA,0,,0
2672,:intersection_1_1_12_1,NA,0,,0
2672,:intersection_1_1_14_0,NA,0,,0
2672,:intersection_1_1_14_1,NA,0,,0
2672,:intersection_1_1_2_0,NA,0,,1
2672,:intersection_1_1_2_1,NA,0,,0
2672,:intersection_1_1_4_0,NA,0,,0
2672,:intersection_1_1_4_1,NA,0,,0
2672,:intersection_1_1_6_0,NA,0,,0
2672,:intersection_1_1_6_1,NA,0,,0
2672,:intersection_1_1_8_0,NA,0,,0
2672,:intersection_1_1_8_1,NA,0,,0
2672,:intersection_1_2_0_0,NA,0,,0
2672,:intersection_2_1_0_0,NA,0,,0
2672,road_0_1_0_0,intersection_1_1,26,20.0,0
2672,road_0_1_0_1,intersection_1_1,0,0.0,0
2672,road_1_0_1_0,intersection_1_1,31,20.0,0
2672,road_1_0_1_1,intersection_1_1,3,0.0,0
2672,road_1_1_0_0,NA,3,0.0,0
2672,road_1_1_0_1,NA,0,0.0,0
2672,road_1_1_1_0,NA,5,0.0,0
2672,road_1_1_1_1,NA,2,0.0,0
2672,road_1_1_2_0,NA,2,0.0,0
2672,road_1_1_2_1,NA,0,0.0,0
2672,road_1_1_3_0,NA,4,0.0,0
2672,road_1_1_3_1,NA,3,0.0,0
2672,road_1_2_3_0,intersection_1_1,8,3.0,0
2672,road_1_2_3_1,intersection_1_1,18,18.0,0
2672,road_2_1_2_0,intersection_1_1,6,1.0,0
2672,road_2_1_2_1,intersection_1_1,21,20.0,0
2673,:intersection_0_1_0_0,NA,0,,0
2673,:intersection_1_0_0_0,NA,0,,0
2673,:intersection_1_1_0_0,NA,0,,0
2673,:intersection_1_1_0_1,NA,0,,0
2673,:intersection_1_1_10_0,NA,0,,0
2673,:intersection_1_1_10_1,NA,0,,0
2673,:intersection_1_1_12_0,NA,0,,0
2673,:intersection_1_1_12_1,NA,0,,0
2673,:intersection_1_1_14_0,NA,0,,0
2673,:intersection_1_1_14_1,NA,0,,0
2673,:intersection_1_1_2_0,NA,0,,0
2673,:intersection_1_1_2_1,NA,0,,0
2673,:intersection_1_1_4_0,NA,0,,0
2673,:intersection_1_1_4_1,NA,0,,0
2673,:intersection_1_1_6_0,NA,0,,0
2673,:intersection_1_1_6_1,NA,0,,0
2673,:intersection_1_1_8_0,NA,0,,0
2673,:intersection_1_1_8_1,NA,0,,0
2673,:intersection_1_2_0_0,NA,0,,0
2673,:intersection_2_1_0_0,NA,0,,0
2673,road_0_1_0_0,intersection_1_1,26,20.0,0
2673,road_0_1_0_1,intersection_1_1,0,0.0,0
2673,road_1_0_1_0,intersection_1_1,31,20.0,0
2673,road_1_0_1_1,intersection_1_1,3,0.0,0
2673,road_1_1_0_0,NA,2,0.0,1
2673,road_1_1_0_1,NA,0,0.0,0
2673,road_1_1_1_0,NA,5,0.0,0
2673,road_1_1_1_1,NA,2,0.0,0
2673,road_1_1_2_0,NA,1,0.0,1
2673,road_1_1_2_1,NA,1,0.0,0
2673,road_1_1_3_0,NA,4,0.0,0
2673,road_1_1_3_1,NA,3,0.0,0
2673,road_1_2_3_0,intersection_1_1,8,3.0,0
2673,road_1_2_3_1,intersection_1_1,18,18.0,0
2673,road_2_1_2_0,intersection_1_1,6,1.0,0
2673,road_2_1_2_1,intersection_1_1,21,20.0,0
2673,:intersection_0_1_0_0,NA,0,,0
2673,:intersection_1_0_0_0,NA,0,,0
2673,:intersection_1_1_0_0,NA,0,,0
2673,:intersection_1_1_0_1,NA,0,,0
2673,:intersection_1_1_10_0,NA,0,,0
2673,:intersection_1_1_10_1,NA,0,,0
2673,:intersection_1_1_12_0,NA,0,,0
2673,:intersection_1_1_12_1,NA,0,,0
2673,:intersection_1_1_14_0,NA,0,,0
2673,:intersection_1_1_14_1,NA,0,,0
2673,:intersection_1_1_2_0,NA,0,,0
2673,:intersection_1_1_2_1,NA,0,,0
2673,:intersection_1_1_4_0,NA,0,,0
2673,:intersection_1_1_4_1,NA,0,,0
2673,:intersection_1_1_6_0,NA,0,,0
2673,:intersection_1_1_6_1,NA,0,,0
2673,:intersection_1_1_8_0,NA,0,,0
2673,:intersection_1_1_8_1,NA,0,,0
2673,:intersection_1_2_0_0,NA,0,,0
2673,:intersection_2_1_0_0,NA,0,,0
2673,road_0_1_0_0,intersection_1_1,26,20.0,0
2673,road_0_1_0_1,intersection_1_1,0,0.0,0
2673,road_1_0_1_0,intersection_1_1,31,20.0,0
2673,road_1_0_1_1,intersection_1_1,3,0.0,0
2673,road_1_1_0_0,NA,2,0.0,1
2673,road_1_1_0_1,NA,0,0.0,0
2673,road_1_1_1_0,NA,5,0.0,0
2673,road_1_1_1_1,NA,2,0.0,0
2673,road_1_1_2_0,NA,1,0.0,1
2673,road_1_1_2_1,NA,1,0.0,0
2673,road_1_1_3_0,NA,4,0.0,0
2673,road_1_1_3_1,NA,3,0.0,0
2673,road_1_2_3_0,intersection_1_1,8,3.0,0
2673,road_1_2_3_1,intersection_1_1,18,18.0,0
2673,road_2_1_2_0,intersection_1_1,6,1.0,0
2673,road_2_1_2_1,intersection_1_1,21,20.0,0
2674,:intersection_0_1_0_0,NA,0,,0
2674,:intersection_1_0_0_0,NA,0,,0
2674,:intersection_1_1_0_0,NA,0,,0
2674,:intersection_1_1_0_1,NA,0,,0
2674,:intersection_1_1_10_0,NA,0,,0
2674,:intersection_1_1_10_1,NA,0,,0
2674,:intersection_1_1_12_0,NA,0,,0
2674,:intersection_1_1_12_1,NA,0,,0
2674,:intersection_1_1_14_0,NA,0,,0
2674,:intersection_1_1_14_1,NA,0,,0
2674,:intersection_1_1_2_0,NA,0,,0
2674,:intersection_1_1_2_1,NA,0,,0
2674,:intersection_1_1_4_0,NA,0,,0
2674,:intersection_1_1_4_1,NA,0,,0
2674,:intersection_1_1_6_0,NA,0,,0
2674,:intersection_1_1_6_1,NA,0,,0
2674,:intersection_1_1_8_0,NA,0,,0
2674,:intersection_1_1_8_1,NA,0,,0
2674,:intersection_1_2_0_0,NA,0,,0
2674,:intersection_2_1_0_0,NA,0,,0
2674,road_0_1_0_0,intersection_1_1,26,20.0,0
2674,road_0_1_0_1,intersection_1_1,0,0.0,0
2674,road_1_0_1_0,intersection_1_1,31,20.0,0
2674,road_1_0_1_1,intersection_1_1,3,1.0,0
2674,road_1_1_0_0,NA,2,0.0,0
2674,road_1_1_0_1,NA,0,0.0,0
2674,road_1_1_1_0,NA,5,0.0,0
2674,road_1_1_1_1,NA,2,0.0,0
2674,road_1_1_2_0,NA,1,0.0,0
2674,road_1_1_2_1,NA,1,0.0,0
2674,road_1_1_3_0,NA,4,0.0,0
2674,road_1_1_3_1,NA,3,0.0,0
2674,road_1_2_3_0,intersection_1_1,8,4.0,0
2674,road_1_2_3_1,intersection_1_1,18,18.0,0
2674,road_2_1_2_0,intersection_1_1,6,2.0,0
2674,road_2_1_2_1,intersection_1_1,21,20.0,0
2674,:intersection_0_1_0_0,NA,0,,0
2674,:intersection_1_0_0_0,NA,0,,0
2674,:intersection_1_1_0_0,NA,0,,0
2674,:intersection_1_1_0_1,NA,0,,0
2674,:intersection_1_1_10_0,NA,0,,0
2674,:intersection_1_1_10_1,NA,0,,0
2674,:intersection_1_1_12_0,NA,0,,0
2674,:intersection_1_1_12_1,NA,0,,0
2674,:intersection_1_1_14_0,NA,0,,0
2674,:intersection_1_1_14_1,NA,0,,0
2674,:intersection_1_1_2_0,NA,0,,0
2674,:intersection_1_1_2_1,NA,0,,0
2674,:intersection_1_1_4_0,NA,0,,0
2674,:intersection_1_1_4_1,NA,0,,0
2674,:intersection_1_1_6_0,NA,0,,0
2674,:intersection_1_1_6_1,NA,0,,0
2674,:intersection_1_1_8_0,NA,0,,0
2674,:intersection_1_1_8_1,NA,0,,0
2674,:intersection_1_2_0_0,NA,0,,0
2674,:intersection_2_1_0_0,NA,0,,0
2674,road_0_1_0_0,intersection_1_1,26,20.0,0
2674,road_0_1_0_1,intersection_1_1,0,0.0,0
2674,road_1_0_1_0,intersection_1_1,31,20.0,0
2674,road_1_0_1_1,intersection_1_1,3,1.0,0
2674,road_1_1_0_0,NA,2,0.0,0
2674,road_1_1_0_1,NA,0,0.0,0
2674,road_1_1_1_0,NA,5,0.0,0
2674,road_1_1_1_1,NA,2,0.0,0
2674,road_1_1_2_0,NA,1,0.0,0
2674,road_1_1_2_1,NA,1,0.0,0
2674,road_1_1_3_0,NA,4,0.0,0
2674,road_1_1_3_1,NA,3,0.0,0
2674,road_1_2_3_0,intersection_1_1,8,4.0,0
2674,road_1_2_3_1,intersection_1_1,18,18.0,0
2674,road_2_1_2_0,intersection_1_1,6,2.0,0
2674,road_2_1_2_1,intersection_1_1,21,20.0,0
2675,:intersection_0_1_0_0,NA,0,,0
2675,:intersection_1_0_0_0,NA,0,,0
2675,:intersection_1_1_0_0,NA,0,,0
2675,:intersection_1_1_0_1,NA,0,,0
2675,:intersection_1_1_10_0,NA,0,,0
2675,:intersection_1_1_10_1,NA,0,,0
2675,:intersection_1_1_12_0,NA,0,,0
2675,:intersection_1_1_12_1,NA,0,,0
2675,:intersection_1_1_14_0,NA,0,,0
2675,:intersection_1_1_14_1,NA,0,,0
2675,:intersection_1_1_2_0,NA,0,,0
2675,:intersection_1_1_2_1,NA,0,,0
2675,:intersection_1_1_4_0,NA,0,,0
2675,:intersection_1_1_4_1,NA,0,,0
2675,:intersection_1_1_6_0,NA,0,,0
2675,:intersection_1_1_6_1,NA,0,,0
2675,:intersection_1_1_8_0,NA,0,,0
2675,:intersection_1_1_8_1,NA,0,,0
2675,:intersection_1_2_0_0,NA,0,,0
2675,:intersection_2_1_0_0,NA,0,,0
2675,road_0_1_0_0,intersection_1_1,26,20.0,0
2675,road_0_1_0_1,intersection_1_1,0,0.0,0
2675,road_1_0_1_0,intersection_1_1,31,20.0,0
2675,road_1_0_1_1,intersection_1_1,3,1.0,0
2675,road_1_1_0_0,NA,2,0.0,0
2675,road_1_1_0_1,NA,0,0.0,0
2675,road_1_1_1_0,NA,5,0.0,0
2675,road_1_1_1_1,NA,2,0.0,0
2675,road_1_1_2_0,NA,1,0.0,0
2675,road_1_1_2_1,NA,1,0.0,0
2675,road_1_1_3_0,NA,4,0.0,0
2675,road_1_1_3_1,NA,3,0.0,0
2675,road_1_2_3_0,intersection_1_1,8,4.0,0
2675,road_1_2_3_1,intersection_1_1,18,18.0,0
2675,road_2_1_2_0,intersection_1_1,6,2.0,0
2675,road_2_1_2_1,intersection_1_1,21,20.0,0
2675,:intersection_0_1_0_0,NA,0,,0
2675,:intersection_1_0_0_0,NA,0,,0
2675,:intersection_1_1_0_0,NA,0,,0
2675,:intersection_1_1_0_1,NA,0,,0
2675,:intersection_1_1_10_0,NA,0,,0
2675,:intersection_1_1_10_1,NA,0,,0
2675,:intersection_1_1_12_0,NA,0,,0
2675,:intersection_1_1_12_1,NA,0,,0
2675,:intersection_1_1_14_0,NA,0,,0
2675,:intersection_1_1_14_1,NA,0,,0
2675,:intersection_1_1_2_0,NA,0,,0
2675,:intersection_1_1_2_1,NA,0,,0
2675,:intersection_1_1_4_0,NA,0,,0
2675,:intersection_1_1_4_1,NA,0,,0
2675,:intersection_1_1_6_0,NA,0,,0
2675,:intersection_1_1_6_1,NA,0,,0
2675,:intersection_1_1_8_0,NA,0,,0
2675,:intersection_1_1_8_1,NA,0,,0
2675,:intersection_1_2_0_0,NA,0,,0
2675,:intersection_2_1_0_0,NA,0,,0
2675,road_0_1_0_0,intersection_1_1,26,20.0,0
2675,road_0_1_0_1,intersection_1_1,0,0.0,0
2675,road_1_0_1_0,intersection_1_1,31,20.0,0
2675,road_1_0_1_1,intersection_1_1,3,1.0,0
